filename,note,string,fret,take,f0_ideal,h1_freq,h2_freq,h3_freq,h4_freq,h5_freq,h1_amp,h2_amp,h3_amp,h4_amp,h5_amp,h2_h1,h3_h1,h4_h1,h5_h1,log_h3_h2,harmonic_centroid,spectral_centroid,rolloff_85,mean_relative_harmonic_deviation,pitch_error_hz,pitch_error_cents,tuning_ok
D3_S5_F5_01.wav,D3,5,5,1,146.8323839587038,146,294,440,588,734,1,0.9410533240728072,0.8404164989542581,0.084002415,0.085658002,0.9410533240728072,0.8404164989542581,0.084002415,0.085658002,-0.113102077,306.5670630436987,420.1709470118064,440,0.005936073,-0.832383959,-9.842185574,TRUE
D3_S5_F5_02.wav,D3,5,5,2,146.8323839587038,146,294,440,586,734,1,0.46552854597705384,0.5925310611470218,0.056959596,0.022767488,0.46552854597705384,0.5925310611470218,0.056959596,0.022767488,0.24122941699626607,277.7025049018608,422.80885969931796,440,0.005079909,-0.832383959,-9.842185574,TRUE
D3_S5_F5_03.wav,D3,5,5,3,146.8323839587038,146,294,440,588,734,1,0.48915984079235203,0.6840964945944965,0.039685269512405114,0.029804189799356375,0.48915984079235203,0.6840964945944965,0.039685269512405114,0.029804189799356375,0.3354090902530824,283.59284681482313,410.6175339442077,440,0.005936073,-0.832383959,-9.842185574,TRUE
D3_S5_F5_04.wav,D3,5,5,4,146.8323839587038,146,294,442,588,736,1,0.5522994269067709,0.6370862968823875,0.046669499,0.051599709,0.5522994269067709,0.6370862968823875,0.046669499,0.051599709,0.14281454008534586,286.48867322655656,435.56522904295093,440,0.007762557,-0.832383959,-9.842185574,TRUE
D3_S5_F5_05.wav,D3,5,5,5,146.8323839587038,146,294,440,588,736,0.9970116712675979,1,0.8226188222976674,0.11736582164336229,0.12735127312276132,1.002997285607101,0.8250844458538705,0.11771760053133952,0.12773298126073815,-0.195262126,314.6697945208474,425.1371095073481,440,0.006621005,-0.832383959,-9.842185574,TRUE
D3_S5_F5_06.wav,D3,5,5,6,146.8323839587038,146,294,440,588,734,1,0.9960617541271979,0.953973344,0.10783333798485374,0.062113692,0.9960617541271979,0.953973344,0.10783333798485374,0.062113692,-0.043173484,310.12609684032157,417.7942011554049,442,0.005936073,-0.832383959,-9.842185574,TRUE
D3_S5_F5_07.wav,D3,5,5,7,146.8323839587038,146,294,440,586,734,1,0.6535311748087989,0.7424683594733319,0.088639968,0.034802733,0.6535311748087989,0.7424683594733319,0.088639968,0.034802733,0.1275898366740052,294.63365355531795,450.2037742991203,440,0.005079909,-0.832383959,-9.842185574,TRUE
D3_S5_F5_08.wav,D3,5,5,8,146.8323839587038,148,294,442,588,736,1,0.89293648,0.9249818642065752,0.16384396951846616,0.13104600701466354,0.89293648,0.9249818642065752,0.16384396951846616,0.13104600701466354,0.035258645,325.1582879682976,428.2370649,442,0.005855856,1.1676160412962133,13.712382525148238,TRUE
D3_S5_F5_09.wav,D3,5,5,9,146.8323839587038,146.00608358681612,294.0122505104379,440.01833409725407,586.0244176840702,734.0305846,1,0.6992468980590104,0.6277319059284475,0.080946743,0.064983995,0.6992468980590104,0.6277319059284475,0.080946743,0.064983995,-0.107890559,292.34542571040885,419.4906129147711,440.01833409725407,0.005079909,-0.826300372,-9.770049319,TRUE
D3_S5_F5_10.wav,D3,5,5,10,146.8323839587038,146,294,440,586,734,1,0.7761858805690223,0.6629689140216414,0.082724568,0.082581592,0.7761858805690223,0.6629689140216414,0.082724568,0.082581592,-0.157663706,297.5650125512473,423.78347858380374,440,0.005079909,-0.832383959,-9.842185574,TRUE
D3_S6_F10_01.wav,D3,6,10,1,146.8323839587038,148,294,442,590,738,0.6430334198816825,0.030061044,1,0.003405568,0.071253376,0.046748806,1.5551291256121633,0.005296098,0.1108082005320298,3.504492884804206,343.6418244135352,393.23839231499335,444,0.004335586,1.1676160412962133,13.712382525148238,TRUE
D3_S6_F10_02.wav,D3,6,10,2,146.8323839587038,148,296,442,590,738,0.4455794053774594,0.031380365,1,0.015389608241197889,0.055054846010341406,0.070425977,2.2442688955807544,0.034538419,0.12355787845199741,3.4615420417904765,366.38434628021594,422.2712357,444,0.002646396,1.1676160412962133,13.712382525148238,TRUE
D3_S6_F10_03.wav,D3,6,10,3,146.8323839587038,148,296,442,590,738,0.5520485997347387,0.025441616046024584,1,0.001815908,0.051665474900394685,0.046085827,1.8114347187557462,0.003289399,0.093588635,3.671330713798741,349.751288,404.16812628167185,444,0.002646396,1.1676160412962133,13.712382525148238,TRUE
D3_S6_F10_04.wav,D3,6,10,4,146.8323839587038,146,296,442,588,736,0.49084080896771454,0.017824615,1,0.007843519,0.077049907,0.036314451,2.0373204137265932,0.015979761,0.15697534804258553,4.027119826,364.12810533119784,415.47997732123554,442,0.009474886,-0.832383959,-9.842185574,TRUE
D3_S6_F10_05.wav,D3,6,10,5,146.8323839587038,148,296,442,590,738,0.5283928146323995,0.025642315710299065,1,0.016495192556292983,0.070747516,0.048528888,1.8925314128196378,0.03121767,0.1338918960769618,3.6634733374156245,359.31521061737766,408.8922031117863,444,0.002646396,1.1676160412962133,13.712382525148238,TRUE
D3_S6_F10_06.wav,D3,6,10,6,146.8323839587038,145.99391692012833,293.98775051039536,441.9815841006624,587.9755010207907,735.9693346110578,0.4950166453389503,0.071443228,1,0.032040254,0.07108895,0.14432490032167583,2.0201340892593116,0.06472561,0.1436092114642472,2.6388391616882023,363.2106947511746,407.05852034229275,441.9815841006624,0.007762557,-0.838467039,-9.914318823,TRUE
D3_S6_F10_07.wav,D3,6,10,7,146.8323839587038,148,296,444,592,740,1,0.035288876646058946,0.8091149630992056,0.018980781778907822,0.056304453215124256,0.035288876646058946,0.8091149630992056,0.018980781778907822,0.056304453215124256,3.1323461058257283,297.2327533681858,355.8706616,444,0,1.1676160412962133,13.712382525148238,TRUE
D3_S6_F10_08.wav,D3,6,10,8,146.8323839587038,148,294,442,588,736,0.5745317037738331,0.032241624,1,0.019645672,0.086530178,0.056118093,1.7405479861798094,0.034194234,0.15060992697443687,3.4344669881306817,357.13120017685856,401.10021162088094,442,0.005855856,1.1676160412962133,13.712382525148238,TRUE
